CardImageURLs:	
set4/bonefish.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/bonefish.jpg
set4/boomer.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/boomer.jpg
set4/braddock.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/braddock.jpg
set4/buyandsell.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/buyandsell.jpg
set4/carta.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/carta.jpg
set4/chainlightning.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/chainlightning.jpg
set4/chipmunk.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/chipmunk.jpg
set4/cloto.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/cloto.jpg
set4/cody.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/cody.jpg
set4/crystalboar.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/crystalboar.jpg
set4/danceswithbalrog.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/danceswithbalrog.jpg
set4/darklord.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/darklord.jpg
set4/darklordsstrike.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/darklordsstrike.jpg
set4/deathteddy.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/deathteddy.jpg
set4/diamonddagger.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/diamonddagger.jpg
set4/ericsson.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/ericsson.jpg
set4/eurekthealchemist.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/eurekthealchemist.jpg
set4/grendelsabsorb.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/grendelsabsorb.jpg
set4/grendelthereallyold.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/grendelthereallyold.jpg
set4/heroicpentagon.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/heroicpentagon.jpg
set4/holyarrow.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/holyarrow.jpg
set4/icegolem.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/icegolem.jpg
set4/jrreaper.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/jrreaper.jpg
set4/killabee.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/killabee.jpg
set4/lakelis.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/lakelis.jpg
set4/masterchronos.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/masterchronos.jpg
set4/mateon.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/mateon.jpg
set4/metalwand.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/metalwand.jpg
set4/mia.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/mia.jpg
set4/michi.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/michi.jpg
set4/mithrilwristband.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/mithrilwristband.jpg
set4/moonbunny.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/moonbunny.jpg
set4/nella.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/nella.jpg
set4/nightghost.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/nightghost.jpg
set4/partyquest.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/partyquest.jpg
set4/powerelixir.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/powerelixir.jpg
set4/prizecard.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/prizecard.jpg
set4/relaxer.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/relaxer.jpg
set4/rexton.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/rexton.jpg
set4/sanddwarf.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/sanddwarf.jpg
set4/serasmirror.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/serasmirror.jpg
set4/shammos.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/shammos.jpg
set4/shawnsdescent.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/shawnsdescent.jpg
set4/spidervenomearrings.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/spidervenomearrings.jpg
set4/squabble.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/squabble.jpg
set4/streetslime.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/streetslime.jpg
set4/taurospear.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/taurospear.jpg
set4/theshining.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/theshining.jpg
set4/tripletippedzamadar.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/tripletippedzamadar.jpg
set4/tucker.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/tucker.jpg
set4/vogensforge.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/vogensforge.jpg
set4/warbow.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/warbow.jpg
set4/wildkargo.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/wildkargo.jpg
set4/wonky.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/wonky.jpg
set4/woodenmask.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/woodenmask.jpg
set4/woodentargetdummy.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/woodentargetdummy.jpg
set4/zozo.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set4/zozo.jpg
set5/8armsofzakum.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/8armsofzakum.jpg
set5/adobis.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/adobis.jpg
set5/aggro.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/aggro.jpg
set5/alienarmada.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/alienarmada.jpg
set5/angryhector.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/angryhector.jpg
set5/aura.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/aura.jpg
set5/banardgray.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/banardgray.jpg
set5/beginnersbolt.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/beginnersbolt.jpg
set5/birthdaypresent.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/birthdaypresent.jpg
set5/blackboogie.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/blackboogie.jpg
set5/blackmamba.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/blackmamba.jpg
set5/blin.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/blin.jpg
set5/blueapprenticehat.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/blueapprenticehat.jpg
set5/bluekentaurus.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/bluekentaurus.jpg
set5/bluesnail.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/bluesnail.jpg
set5/boogie.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/boogie.jpg
set5/brownwoodsmanboots.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/brownwoodsmanboots.jpg
set5/cerebes.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/cerebes.jpg
set5/clang.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/clang.jpg
set5/comboshot.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/comboshot.jpg
set5/cropofmushrooms.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/cropofmushrooms.jpg
set5/cubeslime.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/cubeslime.jpg
set5/darkaxestump.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/darkaxestump.jpg
set5/darkmastersergeant.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/darkmastersergeant.jpg
set5/darknoel.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/darknoel.jpg
set5/devilssunrise.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/devilssunrise.jpg
set5/devouringflowers.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/devouringflowers.jpg
set5/diamondarrows.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/diamondarrows.jpg
set5/dragonblood.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/dragonblood.jpg
set5/elliza.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/elliza.jpg
set5/explodingmesobags.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/explodingmesobags.jpg
set5/eyeoffire.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/eyeoffire.jpg
set5/fangblade.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/fangblade.jpg
set5/finalattacksword.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/finalattacksword.jpg
set5/flowerfish.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/flowerfish.jpg
set5/flynn.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/flynn.jpg
set5/frozentuna.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/frozentuna.jpg
set5/giantcentipede.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/giantcentipede.jpg
set5/goldtitans.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/goldtitans.jpg
set5/goozoo.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/goozoo.jpg
set5/greaterspellbooster.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/greaterspellbooster.jpg
set5/greenavelin.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/greenavelin.jpg
set5/griffey.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/griffey.jpg
set5/grimphantomwatch.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/grimphantomwatch.jpg
set5/icesentinel.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/icesentinel.jpg
set5/improvinghprecovery.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/improvinghprecovery.jpg
set5/ironhog.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/ironhog.jpg
set5/ivan19712.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/ivan19712.jpg
set5/jrboogie.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/jrboogie.jpg
set5/jrcellion.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/jrcellion.jpg
set5/kage.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/kage.jpg
set5/kingclang.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/kingclang.jpg
set5/kiyo.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/kiyo.jpg
set5/leftarmsofzakum.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/leftarmsofzakum.jpg
set5/leftbehind.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/leftbehind.jpg
set5/madgrizzly.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/madgrizzly.jpg
set5/magicarmor.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/magicarmor.jpg
set5/magikfierry.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/magikfierry.jpg
set5/mahibang.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/mahibang.jpg
set5/malady.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/malady.jpg
set5/massrespawn.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/massrespawn.jpg
set5/masterdeathteddy.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/masterdeathteddy.jpg
set5/metus.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/metus.jpg
set5/mightyzakum.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/mightyzakum.jpg
set5/mimic.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/mimic.jpg
set5/mithrilmutae.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/mithrilmutae.jpg
set5/morphedblin.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/morphedblin.jpg
set5/nimblefeet.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/nimblefeet.jpg
set5/opachu.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/opachu.jpg
set5/packofboars.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/packofboars.jpg
set5/paperfigherplane.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/paperfigherplane.jpg
set5/peachmonkey.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/peachmonkey.jpg
set5/petelephant.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/petelephant.jpg
set5/powerknockback.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/powerknockback.jpg
set5/psychojack.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/psychojack.jpg
set5/punco.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/punco.jpg
set5/respawn.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/respawn.jpg
set5/rightarmsofzakum.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/rightarmsofzakum.jpg
set5/shyorangemushroom.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/shyorangemushroom.jpg
set5/spookschool.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/spookschool.jpg
set5/studdedpolearm.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/studdedpolearm.jpg
set5/surprisedseacle.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/surprisedseacle.jpg
set5/tacticalstrike.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/tacticalstrike.jpg
set5/theglimmerman.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/theglimmerman.jpg
set5/threesnailsblue.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/threesnailsblue.jpg
set5/trappedchest.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/trappedchest.jpg
set5/tweeter.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/tweeter.jpg
set5/zakumhelmet.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/zakumhelmet.jpg
set5/zavier.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/zavier.jpg
set5/zetagray.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set5/zetagray.jpg
set6/Set6_0001.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0001.jpg
set6/Set6_0002.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0002.jpg
set6/Set6_0003.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0003.jpg
set6/Set6_0004.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0004.jpg
set6/Set6_0005.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0005.jpg
set6/Set6_0006.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0006.jpg
set6/Set6_0007.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0007.jpg
set6/Set6_0008.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0008.jpg
set6/Set6_0009.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0009.jpg
set6/Set6_0010.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0010.jpg
set6/Set6_0011.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0011.jpg
set6/Set6_0012.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0012.jpg
set6/Set6_0013.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0013.jpg
set6/Set6_0014.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0014.jpg
set6/Set6_0015.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0015.jpg
set6/Set6_0016.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0016.jpg
set6/Set6_0017.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0017.jpg
set6/Set6_0018.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0018.jpg
set6/Set6_0019.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0019.jpg
set6/Set6_0020.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0020.jpg
set6/Set6_0021.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0021.jpg
set6/Set6_0022.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0022.jpg
set6/Set6_0023.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0023.jpg
set6/Set6_0024.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0024.jpg
set6/Set6_0025.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0025.jpg
set6/Set6_0026.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0026.jpg
set6/Set6_0027.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0027.jpg
set6/Set6_0028.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0028.jpg
set6/Set6_0029.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0029.jpg
set6/Set6_0030.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0030.jpg
set6/Set6_0031.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0031.jpg
set6/Set6_0032.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0032.jpg
set6/Set6_0033.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0033.jpg
set6/Set6_0034.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0034.jpg
set6/Set6_0035.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0035.jpg
set6/Set6_0036.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0036.jpg
set6/Set6_0037.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0037.jpg
set6/Set6_0038.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0038.jpg
set6/Set6_0039.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0039.jpg
set6/Set6_0040.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0040.jpg
set6/Set6_0041.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0041.jpg
set6/Set6_0042.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0042.jpg
set6/Set6_0043.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0043.jpg
set6/Set6_0044.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0044.jpg
set6/Set6_0045.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0045.jpg
set6/Set6_0046.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0046.jpg
set6/Set6_0047.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0047.jpg
set6/Set6_0048.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0048.jpg
set6/Set6_0049.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0049.jpg
set6/Set6_0050.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0050.jpg
set6/Set6_0051.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0051.jpg
set6/Set6_0052.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0052.jpg
set6/Set6_0053.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0053.jpg
set6/Set6_0054.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0054.jpg
set6/Set6_0055.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0055.jpg
set6/Set6_0056.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0056.jpg
set6/Set6_0057.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0057.jpg
set6/Set6_0058.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0058.jpg
set6/Set6_0059.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0059.jpg
set6/Set6_0060.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0060.jpg
set6/Set6_0061.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0061.jpg
set6/Set6_0062.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0062.jpg
set6/Set6_0063.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0063.jpg
set6/Set6_0064.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0064.jpg
set6/Set6_0065.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0065.jpg
set6/Set6_0066.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0066.jpg
set6/Set6_0067.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0067.jpg
set6/Set6_0068.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0068.jpg
set6/Set6_0069.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0069.jpg
set6/Set6_0070.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0070.jpg
set6/Set6_0071.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0071.jpg
set6/Set6_0072.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0072.jpg
set6/Set6_0073.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0073.jpg
set6/Set6_0074.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0074.jpg
set6/Set6_0075.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0075.jpg
set6/Set6_0076.jpg	https://raw.githubusercontent.com/wishmstr/MapleStory/main/sets/setimages/Set6/Set6_0076.jpg
